"","Koppen","Estacion","Lluvia","VelRafaga","Vel9am","Vel3pm","Hum9am","Hum3pm","Pres9am","Pre3pm","Temp9am","Nub9am","Nub3pm","Evaporacion","Sol","Temp3pm","LluviaHoy","target"
"6444","Tropical","Verano",0,35,22,26,69,68,1013.2,1009.8,32.3,3,2,8,11,32.5,0,7.2
"6445","Grassland","Primavera",0,57,30,35,50,30,1019.9,1013.9,20.1,2,6,5.8,9,26.4,0,13.4
"6446","Temperate","Primavera",0.2,28,6,4,89,55,1020.9,1018.2,9.5,7,7,2.8,0.7,16.1,0,12.1
"6447","Subtropical","Otoño",0,46,4,20,64,59,1022.9,1021.2,24.9,2,1,9.8,10.5,26.3,0,7.1
"6448","Subtropical","Otoño",0,44,13,24,54,42,1014.5,1009.9,23,7,7,7.2,3.4,27.8,0,10.2
"6449","Temperate","Otoño",0,35,11,30,81,65,1012.9,1010.4,19,7,7,3.4,4.6,24.4,0,13.7
"6450","Temperate","Invierno",1.8,80,43,41,45,36,1005.1,1006.7,10.3,1,2,5,8.6,12.6,1,4.3
"6451","Subtropical","Verano",0,57,26,20,41,14,1017.4,1012.6,22.8,0,0,12.6,13.3,32.1,0,16.7
"6452","Grassland","Otoño",0,41,19,20,33,17,1018.9,1014.3,21.2,4,7,9,9.4,28.8,0,18.6
"6453","Temperate","Verano",0,41,22,19,71,69,1017.7,1015.8,15.5,6,5,5.4,13.2,17.9,0,6.5
"6454","Temperate","Otoño",0,33,7,9,76,46,1018.2,1016.6,17.7,1,3,5,10.7,25.2,0,14.2
"6455","Subtropical","Primavera",1.2,41,19,17,41,23,1024.2,1021.4,15.6,1,1,3.4,12.2,20.8,1,13.4
"6456","Tropical","Otoño",2.2,59,22,31,82,66,1014.5,1012.7,26.3,6,6,7.8,9,30.2,1,8
"6457","Temperate","Verano",9,48,11,22,100,63,1001,1002.8,18.5,7,7,4.8,2.1,21.7,1,4.9
"6458","Desert","Otoño",0.2,44,26,33,63,81,1013,1009.6,21,7,8,13,1.2,19.4,0,0.400000000000002
"6459","Subtropical","Primavera",9.2,24,2,11,59,53,1017.1,1015,26,5,7,7.8,10.6,27.7,1,9.6
"6460","Temperate","Invierno",6.6,57,22,13,80,72,1016.6,1014.9,4.7,3,7,1.4,3.5,8.4,1,7.6
"6461","Subtropical","Primavera",0.6,35,6,20,58,53,1023.2,1019.3,20,0,0,5.2,12.5,23.1,0,14.6
"6462","Grassland","Invierno",1.6,19,11,11,100,81,1007.5,1006.2,10,8,7,1.4,1,12.5,1,2.9
"6463","Desert","Otoño",0,52,24,37,59,30,1012.4,1009.2,14.8,7,7,6,4.7,22.6,0,12.6
"6464","Subtropical","Otoño",0,31,6,15,68,47,1026.5,1024.1,20.5,2,2,3,9.6,23.7,0,9.6
"6465","Subtropical","Verano",0.2,30,9,13,53,45,1015.9,1012.6,26.2,2,3,8,12.2,29.5,0,11
"6466","Temperate","Invierno",0,20,9,9,76,50,1022.2,1018.9,5.1,1,1,1,9.1,12.9,0,15.6
"6467","Subtropical","Otoño",0,52,19,24,58,65,1018.7,1016.8,17.2,1,5,4,5.8,18.6,0,5.9
"6468","Subtropical","Invierno",1,41,13,26,85,50,1011.5,1010.4,11.2,4,6,3.2,5.5,14.4,0,8.8
"6469","Subtropical","Primavera",0,46,28,28,69,70,1010.3,1009.2,18.6,8,7,5.6,0.1,19,0,3
"6470","Temperate","Invierno",0,57,19,15,78,44,1015.2,1010.7,10.6,7,7,2,0.7,18.1,0,13.7
"6471","Subtropical","Otoño",0,35,24,6,58,25,1021.8,1017.8,20.9,1,1,8.2,11.4,29.7,0,13.8
"6472","Subtropical","Invierno",0.2,39,11,13,61,37,1019.2,1012.1,14.3,7,7,0.8,8.4,24,0,16.4
"6473","Temperate","Primavera",0,44,7,22,83,30,1020.9,1017.3,9.6,4,5,5.2,9.6,16.9,0,15.7
"6474","Subtropical","Verano",0,30,9,17,62,57,1013,1010.2,27.2,3,7,8.6,11.4,28.4,0,8.9
"6475","Temperate","Primavera",4.4,50,4,24,71,72,1016.9,1016.1,18.1,3,5,5.4,7.5,18.9,1,14.8
"6476","Subtropical","Invierno",0,31,15,13,61,35,1029.3,1024.9,12.6,3,4,4.4,10,19.3,0,15.2
"6477","Temperate","Otoño",0,35,4,17,84,51,1020.3,1017.1,18.7,8,6,4,8.8,28.7,0,13.4
"6478","Grassland","Otoño",0,37,13,15,80,44,1024.5,1022.7,11.4,1,1,4,12.7,20.1,0,12.6
"6479","Temperate","Otoño",0.2,35,13,19,79,55,1035.6,1032,10.3,6,5,0.8,7.7,14.5,0,6.6
"6480","Subtropical","Verano",0.8,28,4,13,80,60,1015.4,1012.9,23.9,7,7,7.4,0.1,27.3,0,5.8
"6481","Subtropical","Primavera",3.6,74,17,43,90,84,1011.5,1010.3,19.4,7,7,5,0.7,19.1,1,1.5
"6482","Tropical","Otoño",0,50,17,30,61,52,1008.8,1005.2,29.7,7,7,11.2,8.8,33.7,0,9.8
"6483","Temperate","Invierno",0.6,43,17,20,66,63,1017.6,1015.7,9.1,7,7,3.6,7.8,11.7,0,6.8
"6484","Temperate","Primavera",0,35,20,9,57,45,1011.7,1010,14.8,7,7,5.8,9.6,19,0,9.9
"6485","Subtropical","Otoño",0,52,20,26,49,33,1011.3,1006,15.4,1,5,4.8,7.8,20.8,0,9.9
"6486","Grassland","Invierno",0,37,6,26,45,35,1022.3,1020.5,15.3,3,5,4.6,8,21.7,0,16.8
"6487","Subtropical","Otoño",0,43,19,22,63,42,1022.4,1019,18.8,1,1,6,10.3,25.1,0,12.5
"6488","Temperate","Verano",0,31,15,20,95,32,1019.9,1018.7,18.8,6,3,7.2,12.5,27.6,0,14.5
"6489","Subtropical","Invierno",0,28,11,13,47,23,1019.4,1016.1,11.8,0,1,9,10,19.7,0,13.6
"6490","Subtropical","Invierno",5.2,28,4,11,84,64,1026.5,1022.1,18.2,7,7,1.2,5.1,21.6,1,8.3
"6491","Temperate","Verano",0.2,24,9,13,89,64,1018.3,1017.5,16.2,8,2,4.8,11.6,20.8,0,8.2
"6492","Grassland","Invierno",0,31,9,13,90,35,1019.8,1016,15.7,8,6,2.4,7.5,24.2,0,15.4
"6493","Temperate","Otoño",2.6,35,11,2,81,69,1000.5,1000.4,10.5,7,7,1.8,0.2,12.3,1,6.1
"6494","Temperate","Otoño",0.2,54,28,28,74,58,1013.9,1015.2,19.2,1,6,2.4,6.9,20.2,0,7.1
"6495","Grassland","Otoño",0,33,9,15,24,13,1010.6,1006.8,25,0,1,10.6,11.8,32.7,0,18.7
"6496","Subtropical","Primavera",6.8,52,35,17,94,93,1012.4,1008.8,19.7,8,8,4,0.3,19.3,1,3
"6497","Grassland","Verano",0,39,13,15,60,25,1016.4,1014.1,18,1,3,8,13.3,26.5,0,18.4
"6498","Temperate","Otoño",0.2,31,17,7,88,64,1017.9,1017.3,15,2,7,2.2,3.7,17.9,0,6.1
"6499","Subtropical","Primavera",0,37,11,22,57,51,1015.9,1012.8,20.1,7,3,5,10.9,21.3,0,10.5
"6500","Temperate","Verano",0,31,17,22,62,49,1013.4,1010.5,18.6,1,1,4,12.8,24.3,0,10.6
"6501","Temperate","Primavera",0,46,35,19,48,37,1012.9,1012,24.8,1,6,7.4,12,26.6,0,13.8
"6502","Temperate","Primavera",1.2,30,13,19,84,50,1018.6,1016.7,11.2,6,6,2.8,8.8,16.7,1,8.6
"6503","Temperate","Otoño",0,39,17,11,58,30,1025.1,1020.7,21.6,1,3,6.6,11.2,29.9,0,14.1
"6504","Tropical","Invierno",0,44,17,20,63,37,1013.8,1010.8,25.9,3,3,4.8,9.7,31,0,10.8
"6505","Grassland","Invierno",0,31,9,19,96,46,1028,1025.2,8.7,6,1,1,7.7,17.7,0,14.1
"6506","Subtropical","Primavera",0,61,41,37,36,28,1014.6,1013.2,15.5,1,1,6.6,10.8,20,0,9.2
"6507","Tropical","Invierno",1.4,48,15,24,66,57,1019.2,1016.4,21.9,7,7,4,4,25.4,1,8.9
"6508","Temperate","Verano",0.2,31,13,20,73,62,1018.8,1015.4,18.5,3,4,5.8,7.6,21.9,0,9.8
"6509","Temperate","Verano",0,46,20,24,47,31,1009.5,1008.3,28.5,4,3,8.4,10.3,33.5,0,12.8
"6510","Subtropical","Otoño",1.2,35,19,22,75,60,1011.6,1011.1,22.1,2,3,4.2,10.5,22.7,1,3.7
"6511","Subtropical","Verano",0,39,17,9,41,23,1014,1009.5,24.1,0,0,9.4,13,35.4,0,18.8
"6512","Temperate","Primavera",7.4,61,30,39,58,39,1021.7,1022.1,12.3,7,6,5,9.5,15.8,1,8.7
"6513","Temperate","Otoño",0,43,13,30,73,40,1022.9,1017.9,12.4,1,1,1.6,9.4,20.2,0,14.6
"6514","Temperate","Invierno",0,22,2,9,94,45,1025.2,1024,5.4,1,2,0.2,9.2,12.4,0,11.4
"6515","Grassland","Verano",0,54,22,17,67,74,1009.6,1009.9,18.3,8,7,9.6,5.7,18.6,0,3.6
"6516","Tropical","Invierno",0.8,37,17,15,92,78,1020.8,1018.1,20.8,8,7,3.6,1.8,22.7,0,3.7
"6517","Temperate","Primavera",0,20,4,7,79,45,1027.5,1023.4,11.4,7,1,3.4,10.7,20.8,0,15.3
"6518","Temperate","Primavera",0,28,7,11,55,41,1006.7,1006.5,21.6,3,7,4.4,13.1,26.6,0,20.5
"6519","Desert","Primavera",0,50,13,31,24,10,1018.9,1015.1,15.9,0,0,4.6,9.3,25.2,0,18.7
"6520","Subtropical","Primavera",1.6,30,9,13,91,43,1023.9,1020.2,11.5,7,3,2.6,6.8,18.1,1,9.8
"6521","Tropical","Primavera",0,37,13,26,66,58,1014,1008.9,28.4,1,1,5.8,9.9,30.9,0,8.1
"6522","Temperate","Verano",0,48,31,24,66,37,1016.6,1013.7,19.1,7,4,3,10.3,27.7,0,15.4
"6523","Subtropical","Primavera",0,43,4,22,42,26,1018.8,1014.7,24.7,1,1,8.2,11.8,30.6,0,15.4
"6524","Tropical","Verano",0,33,7,20,65,56,1011,1007.8,29.7,6,7,7.8,11.1,32.3,0,8.4
"6525","Subtropical","Primavera",16.2,39,11,30,87,56,1026.6,1024,15,7,6,5.4,7.3,17.6,1,8.3
"6526","Subtropical","Invierno",10.8,48,20,26,62,55,1010.3,1008.8,18.4,1,2,1,9.1,19.1,1,4
"6527","Temperate","Primavera",0,33,7,15,69,42,1016.1,1015.3,17,1,2,5,12.7,21.8,0,13.5
"6528","Subtropical","Invierno",8.2,41,24,20,64,65,1025.3,1021.3,17.7,5,3,4.8,8.8,17.9,1,5.8
"6529","Subtropical","Invierno",0,44,22,11,68,45,1016.2,1015.7,9.8,1,4,4,9.7,16.7,0,11.6
"6530","Temperate","Otoño",0.4,43,13,15,67,49,1012.8,1011.7,15.7,3,7,5.4,3.3,19.6,0,5.8
"6531","Subtropical","Otoño",0,52,37,35,54,59,1027.1,1026.6,18.5,4,6,7,8.6,19.8,0,7.4
"6532","Temperate","Primavera",0.4,30,13,15,62,22,1026.2,1022.4,14.3,1,0,8.4,10.4,24.2,0,18
"6533","Subtropical","Primavera",30.8,24,2,13,78,62,1017.8,1013.1,21.4,7,2,8.6,7.8,25.7,1,9.8
"6534","Tropical","Verano",0,50,15,28,72,65,1011.8,1008.1,30,4,3,9.2,10.1,32.3,0,5.6
"6535","Temperate","Invierno",0,48,20,30,89,57,1022.1,1019.5,9.1,1,1,2.4,8.6,15.2,0,10.7
"6536","Subtropical","Verano",0,57,19,22,38,21,1014.7,1010.8,25.3,0,0,11.4,13.2,36.4,0,15.4
"6537","Grassland","Primavera",0,43,22,11,18,12,1021.8,1017.5,28.2,0,1,11.4,11.8,32.5,0,19.9
"6538","Temperate","Invierno",4.2,30,9,17,91,80,1008.3,1007.3,9.2,7,7,0.8,0.9,11.4,1,6.7
"6539","Temperate","Otoño",2.4,46,22,33,67,60,1023.3,1023.8,17,8,8,5.2,10.3,19.9,1,7.4
"6540","Tropical","Otoño",27.2,46,19,31,84,63,1013.8,1010.8,25.7,7,7,7.8,2.3,27.7,1,5.4
"6541","Tropical","Otoño",0,39,13,17,72,34,1014.8,1010.9,28.2,1,2,6.2,11,33.1,0,9.8
"6542","Temperate","Invierno",2.6,33,13,24,74,46,1024,1019.8,6,1,6,3.4,8.7,13.6,1,14.4
"6543","Subtropical","Primavera",0,37,11,19,87,63,1022.2,1017.7,20.2,7,6,4.8,9.5,24.5,0,7.1
"6544","Subtropical","Otoño",0.2,28,11,9,84,52,1022,1017.8,13.1,7,7,2.4,1.1,17,0,7.2
"6545","Temperate","Otoño",0,39,7,26,92,56,1025.7,1023.3,17.8,8,1,4.6,9.2,24.5,0,11
"6546","Grassland","Otoño",0,37,22,19,44,33,1027.5,1024.1,13.1,7,5,5.6,5.3,17.6,0,6.9
"6547","Subtropical","Otoño",0,28,17,15,66,59,1021.4,1017.7,16.4,1,1,3.2,9.1,22.4,0,9.3
"6548","Temperate","Primavera",7.4,33,6,13,61,26,1018,1014.1,16.7,3,7,2.4,6.8,24,1,15.9
"6549","Tropical","Invierno",0,44,9,24,64,19,1015.4,1011.1,25.7,6,6,6.4,8.8,32.9,0,14.5
"6550","Subtropical","Otoño",0,24,13,7,72,31,1018.1,1014.4,18.9,6,2,4,10.1,28,0,17.5
"6551","Temperate","Verano",0,72,11,22,60,36,1003.6,999.6,17.1,7,7,6,7.1,22.3,0,14.8
"6552","Temperate","Primavera",0,70,2,30,69,27,1017.8,1013.4,17,7,6,5.8,9.6,32.5,0,24.2
"6553","Subtropical","Otoño",0,31,13,24,82,70,1017.5,1015,21.3,1,7,3,8.8,25.1,0,7.4
"6554","Subtropical","Invierno",0,35,20,19,65,54,1028.6,1026.2,16.6,3,1,2.2,7.6,17.8,0,4.5
"6555","Subtropical","Primavera",0,43,28,22,48,17,1018.4,1013.6,21.8,0,1,12,12.6,30.5,0,16.6
"6556","Temperate","Verano",1.2,72,9,24,90,74,1009.5,1008.6,21.6,7,8,13.2,1.9,22,1,6.3
"6557","Temperate","Otoño",0,35,2,17,76,51,1022,1018.9,9,1,3,3.6,9.3,15.6,0,13.4
"6558","Subtropical","Invierno",0,31,9,11,71,74,1011.6,1008.5,13.7,7,7,2,2.2,19.6,0,11.8
"6559","Temperate","Invierno",0,33,9,19,98,76,1025.2,1023.5,7.4,8,4,0.6,4.1,14,0,10.5
"6560","Tropical","Invierno",0,33,19,17,62,50,1016.7,1013.5,22.1,2,4,6,9,27.2,0,12.1
"6561","Tropical","Verano",5,52,24,35,57,50,1012.4,1008.2,28.4,6,7,9,9.8,31.7,1,9.4
"6562","Grassland","Invierno",0,17,2,11,99,58,1031,1028.4,7.7,0,3,0.4,7.7,17.6,0,15.5
"6563","Subtropical","Invierno",0,11,6,2,78,55,1025.5,1021.7,17.6,7,6,2.2,3.3,23.5,0,9.7
"6564","Temperate","Otoño",0.8,30,9,17,71,33,1017.3,1014.5,11.8,1,4,4.8,10.6,22.8,0,19.4
"6565","Temperate","Invierno",0.2,26,17,2,86,49,1029.7,1026.3,6,1,1,0.8,9.1,14.4,0,11.8
"6566","Temperate","Primavera",0,46,9,15,66,54,1023.5,1021.8,13,7,7,2,4.1,16.1,0,7.6
"6567","Temperate","Primavera",0,35,17,17,76,54,1022.2,1021.1,12,8,2,4,10.2,14.6,0,5.5
"6568","Temperate","Otoño",0.8,57,17,24,86,60,1012,1010.2,10.4,7,7,0.6,4.9,13.7,0,6.2
"6569","Subtropical","Primavera",0,37,17,22,51,42,1017.9,1014,21,5,2,10,11.6,25,0,16
"6570","Tropical","Invierno",0,44,26,24,18,8,1017.6,1013.7,21.7,1,1,9.8,10.8,29.8,0,12.5
"6571","Temperate","Invierno",13.6,35,15,28,93,59,1015.2,1015.3,8.8,6,1,0.6,6.9,14.7,1,6.8
"6572","Subtropical","Invierno",0,39,13,20,53,23,1020.3,1016.4,7.9,1,1,5,10.9,15.3,0,17
"6573","Subtropical","Invierno",0,43,19,22,45,39,1012.5,1012.8,16.5,1,2,3,9.6,18.6,0,10.5
"6574","Temperate","Invierno",14.6,59,6,31,96,58,1002,1006.6,6.3,8,8,0.2,0.5,10.2,1,6.7
"6575","Subtropical","Verano",0,54,20,17,57,35,1014.9,1011.7,22.9,1,1,9,12.3,30.7,0,16.4
"6576","Temperate","Otoño",0.2,30,15,6,77,55,1029.3,1028.4,9.1,0,0,0.4,8.7,16.1,0,10.7
"6577","Temperate","Invierno",7.8,22,7,11,84,67,1019.8,1017.6,12.6,7,7,1.2,1,16,1,5.9
"6578","Subtropical","Verano",0,35,11,15,50,31,1012.8,1008.5,24.1,1,0,10.8,13.1,33.8,0,17.6
"6579","Grassland","Otoño",0,54,24,26,48,41,1008,1005.4,22.8,7,7,10,3.9,27.6,0,6.5
"6580","Subtropical","Verano",0,46,17,22,55,52,1019.8,1017.2,25.4,1,1,11.6,11.5,27.3,0,6.5
"6581","Subtropical","Verano",0.4,31,20,15,75,89,1015.7,1014.8,22.6,8,8,4.4,0,21.3,0,2.8
"6582","Grassland","Otoño",0.4,35,13,17,75,38,1027.7,1026.9,8.9,0,2,2.6,8.6,15.8,0,12
"6583","Subtropical","Verano",0,39,13,22,39,40,1019.3,1014.3,22.8,1,2,11.2,12.7,28.1,0,15.7
"6584","Subtropical","Invierno",10,39,11,20,73,50,1021,1022,12.8,1,6,0.4,5.8,15.7,1,7
"6585","Temperate","Invierno",3.4,19,2,13,96,91,1017.2,1015,10.4,7,8,2.2,0,12.3,1,4
"6586","Temperate","Primavera",0,31,11,19,53,33,1018.3,1016.5,15.6,3,5,4,11.1,21.3,0,14.5
"6587","Grassland","Invierno",0,44,19,24,66,27,1025.3,1020.3,9.3,1,0,1.6,9.5,18.8,0,18.7
"6588","Temperate","Verano",0,46,13,26,54,33,1016.7,1015.9,16.4,6,4,7.4,9,20.1,0,6.8
"6589","Subtropical","Verano",0,31,15,20,51,40,1014.9,1012,25.2,1,3,7.4,11.9,32.5,0,17.5
"6590","Subtropical","Primavera",0.2,57,7,15,58,64,1013.6,1009.1,29.7,3,6,6.7,8.7,29,0,6.9
"6591","Temperate","Invierno",2.4,46,26,30,75,56,1015.3,1019.5,6.7,6,7,1,4.9,11.4,1,5.1
"6592","Subtropical","Invierno",1.6,72,17,20,94,70,1002.9,1003.2,14.8,5,7,3,0.1,13.8,1,4.1
"6593","Temperate","Invierno",0,33,6,17,99,48,1026.4,1021.9,11.3,1,1,1,10,20.1,0,11.1
"6594","Tropical","Invierno",0,35,17,26,69,47,1016.5,1014.1,24.7,3,1,5.6,10.5,27.9,0,9.1
"6595","Tropical","Otoño",9.8,57,24,28,83,62,1018.5,1016.7,22.3,5,4,6.2,8.8,25.3,1,6.3
"6596","Subtropical","Verano",0,61,17,15,43,21,1016.9,1013.5,22.9,1,1,9.6,13.3,31,0,14.1
"6597","Tropical","Verano",9,59,11,20,81,55,1008.6,1005.6,28.7,7,7,8.2,5.9,33.6,1,10.4
"6598","Tropical","Primavera",0,46,9,26,67,23,1015.2,1011.7,27.1,1,1,7.8,10,32.7,0,12.9
"6599","Grassland","Otoño",0,31,0,17,48,35,1016.7,1012.8,19,6,7,5,4.9,26.8,0,13.8
"6600","Temperate","Invierno",0.2,31,13,9,79,68,1004.4,1003.5,6.6,3,7,2.2,2.7,11.3,0,6.7
"6601","Subtropical","Verano",57.8,65,15,30,93,95,1008.9,1006.4,21.8,8,8,30.4,0,22.1,1,3.7
"6602","Subtropical","Invierno",4.2,31,9,17,76,86,1026.8,1024.2,18.1,7,7,1.6,2.6,16.6,1,6.7
"6603","Grassland","Otoño",31.4,30,15,11,97,66,1022.1,1019.5,17.6,8,4,3.1,5,22.9,1,6.8
"6604","Subtropical","Verano",0,35,11,11,44,20,1015.2,1010.2,23.2,0,0,10,13.3,34,0,18.3
"6605","Subtropical","Otoño",0,39,19,20,35,30,1016.7,1015.6,21,0,0,6.6,10.5,26.6,0,15.3
"6606","Subtropical","Invierno",2,56,28,39,74,75,1023.9,1022.6,11.9,7,6,1.4,2.9,15,1,5.4
"6607","Subtropical","Verano",0,44,26,28,86,79,1015.9,1013.9,25.8,7,7,2.6,7.7,27.5,0,4.2
"6608","Temperate","Verano",0,41,20,24,58,41,1021.2,1020.1,17.6,7,2,5.6,9.1,22.7,0,8.2
"6609","Tropical","Invierno",0,35,20,26,44,41,1020.9,1018,21.5,0,0,4.8,9.9,23.9,0,9.8
"6610","Subtropical","Invierno",2.6,30,13,17,93,59,1021.6,1018.7,13.6,7,4,2,3.4,19.6,1,8
"6611","Tropical","Otoño",0,39,26,22,63,39,1013.9,1009.9,26.3,3,1,5.2,10.5,31.6,0,8.2
"6612","Subtropical","Primavera",0.2,33,4,13,61,88,1017,1015.8,25.4,4,7,6.2,8.3,19.2,0,9.1
"6613","Grassland","Primavera",0,39,17,24,52,32,1013,1010.9,14.5,6,2,12,9.4,18.8,0,8.4
"6614","Subtropical","Primavera",0,35,15,26,66,59,1025.7,1022,19.5,5,1,3.6,6.3,22.7,0,9.6
"6615","Subtropical","Otoño",1.2,48,28,30,64,57,1020.2,1016.9,20.6,7,3,7.2,7.7,23.7,1,7.4
"6616","Temperate","Primavera",0,50,24,28,10,4,1020.8,1015.3,22.1,0,5,5.2,11.6,30.1,0,21
"6617","Temperate","Invierno",0,26,0,13,79,56,1030.6,1027.1,6.2,0,1,1.2,9.5,14.4,0,14.4
"6618","Tropical","Verano",0.6,33,11,24,76,66,1012.8,1010.5,29.2,7,7,6,7.8,30.8,0,6.5
"6619","Subtropical","Verano",0,33,9,17,55,56,1012.6,1010.6,25.5,7,7,9,8.9,26.2,0,9.1
"6620","Temperate","Invierno",0.4,81,19,39,69,66,1005.4,1003.3,8.8,8,5,0.4,3.3,8.6,0,5.4
"6621","Subtropical","Invierno",0,30,7,13,62,44,1030.5,1028,17.2,3,2,3.4,5.5,20.9,0,10.8
"6622","Temperate","Primavera",0.4,37,17,24,83,53,1022.4,1021.2,12.9,5,6,5,10.2,16.3,0,9.6
"6623","Temperate","Verano",0.6,43,17,13,58,37,1006.9,1008.1,15.5,6,6,4.6,7.3,18.9,0,10
"6624","Temperate","Invierno",10.2,15,7,7,93,40,1027,1023.3,9.3,6,2,0.6,7.6,16.2,1,9.2
"6625","Temperate","Otoño",0.2,37,6,30,97,60,1026.8,1024.8,8.3,8,6,0.6,5.1,17.8,0,16
"6626","Subtropical","Verano",44.4,43,9,13,90,75,1016.5,1015,21.6,7,7,3.6,0.2,23.8,1,6.2
"6627","Tropical","Verano",2,80,7,24,80,63,1010.6,1008.4,29.9,6,3,6.4,10.8,32.7,1,8.5
"6628","Temperate","Verano",0,61,17,13,64,30,1020.5,1017.9,21.7,6,7,9.8,8.4,31.2,0,14.2
"6629","Temperate","Otoño",0,54,11,26,89,57,1015,1014.6,13.5,3,5,1.6,4.7,16.2,0,12.1
"6630","Temperate","Verano",1.6,37,9,20,72,93,1012.2,1014.1,13.7,7,7,4.2,3,15.4,1,5.7
"6631","Desert","Verano",3.4,50,24,9,66,39,1015.6,1015.2,23.2,6,3,11.8,11.3,30.2,1,11.3
"6632","Subtropical","Primavera",0,35,15,19,76,46,1011.6,1009.1,21.9,2,2,7.8,11.6,31.1,0,17.7
"6633","Subtropical","Invierno",8.6,43,11,11,73,52,1015.6,1015.4,15.3,7,7,2,5.3,17,1,3.1
"6634","Temperate","Otoño",0.2,50,19,30,91,62,1013.9,1013.3,15.3,1,2,3,6.4,20.7,0,8.6
"6635","Temperate","Verano",0.4,39,9,19,83,73,1016.9,1018.9,15.3,8,7,3,1.2,16.3,0,3
"6636","Subtropical","Invierno",0,33,26,7,67,53,1019.7,1015.2,16.1,7,7,3.8,1.2,19.2,0,8.6
"6637","Grassland","Primavera",0,46,19,30,8,4,1013.7,1009.2,29.7,0,0,12,11.5,36.9,0,24.2
"6638","Temperate","Verano",1.4,74,22,37,85,46,992.7,991.1,23.2,7,3,10.8,6.9,30.7,1,11.8
"6639","Tropical","Primavera",0,39,17,31,63,57,1017.5,1014.4,27.1,4,4,8,11.4,28.8,0,10.3
"6640","Temperate","Invierno",0,28,7,6,89,72,1034.3,1030.8,5.9,7,7,1,4,11.3,0,11
"6641","Subtropical","Otoño",1,30,4,24,73,73,1016.5,1013.7,24.2,4,5,8.4,8.5,24,0,5.4
"6642","Subtropical","Invierno",4.4,26,19,9,88,60,1028.7,1025.2,11.9,6,1,2.2,5.8,19.7,1,8.7
"6643","Desert","Invierno",0.4,52,37,30,62,50,1025.5,1024.4,12.8,7,1,2.6,0.2,16.3,0,5.9
"6644","Subtropical","Otoño",0,33,17,7,39,19,1014.9,1010.4,25.5,2,1,10,11.2,34.5,0,15.8
"6645","Temperate","Otoño",0.2,72,24,30,57,42,1013.8,1016.1,13.8,2,5,2.2,8.8,14.1,0,4.9
"6646","Tropical","Verano",0,37,15,30,59,51,1013.7,1011.3,29.8,5,1,6.2,11.2,31.1,0,10.3
"6647","Grassland","Invierno",0,41,7,20,56,22,1030.4,1025.4,7.4,0,0,4,10.6,16.3,0,18.4
"6648","Subtropical","Verano",0,37,24,20,61,69,1015.8,1014.2,24,1,5,3.6,11.4,24.7,0,7.4
"6649","Tropical","Otoño",16,39,15,15,86,83,1008.3,1005.4,27.6,6,7,8.8,2.1,28.8,1,5.2
"6650","Subtropical","Verano",0,39,7,15,49,47,1008,1007.7,26.8,7,6,9.8,11.5,28.9,0,12.8
"6651","Subtropical","Invierno",0,28,9,7,53,20,1019.3,1015.9,17.1,3,1,2.6,9.9,22.1,0,9.7
"6652","Temperate","Verano",0,50,4,26,47,19,1011.3,1009.3,14.9,0,1,11,13.6,23.2,0,17.9
"6653","Temperate","Otoño",0,46,13,19,75,74,1014.2,1011.9,22.2,6,8,3.8,2.9,21.7,0,5.9
"6654","Tropical","Invierno",0,31,17,15,74,59,1016,1012.1,23.1,2,1,3,9.4,27.2,0,7.8
"6655","Subtropical","Verano",0,41,13,26,62,53,1014.5,1011.9,25.9,5,1,8.4,11.7,28,0,7
"6656","Subtropical","Invierno",0,30,20,13,47,26,1027.2,1022.9,12.1,0,1,2,9.3,22.8,0,19.1
"6657","Temperate","Verano",0.4,56,13,20,58,32,1013.3,1012,22.1,7,7,8.4,0.6,26.8,0,9.7
"6658","Subtropical","Primavera",11,52,13,24,73,88,1011.5,1010.6,23.4,7,6,4.6,5,21.2,1,8
"6659","Temperate","Primavera",0.4,59,22,33,68,64,1026.1,1023.9,14,1,7,3.6,12.9,15.9,0,7.3
"6660","Subtropical","Otoño",4.2,37,20,20,54,61,1023,1020.4,17.9,2,4,1,9.4,20.2,1,6.9
"6661","Subtropical","Primavera",0,24,4,11,69,43,1018.3,1018.1,18.9,6,2,5,9.8,21.5,0,10
"6662","Grassland","Invierno",0,48,0,15,78,38,1022.1,1018.7,11.9,1,1,3,9.8,19.1,0,14.8
"6663","Subtropical","Verano",0,50,7,22,56,79,1014.8,1017.2,27.1,6,8,14,3.6,21.5,0,5.5
"6664","Tropical","Primavera",0.6,33,11,17,63,49,1011.2,1006.7,29.9,5,2,7,7.8,32.2,0,9.2
"6665","Tropical","Otoño",0,44,24,15,52,40,1014.9,1010.9,22.9,6,5,6.4,11.2,29.5,0,13.9
"6666","Grassland","Verano",0,41,28,20,61,38,1010.2,1008.5,22.5,7,6,25.8,6.3,27.7,0,9
"6667","Temperate","Primavera",0,44,19,20,37,18,1014,1011.6,26.4,5,3,7.2,12.4,31,0,17.7
"6668","Subtropical","Invierno",0,30,13,15,60,31,1022.7,1017.9,13,1,2,4.2,10.8,20.1,0,11.3
"6669","Temperate","Otoño",0,31,15,2,81,38,1024.9,1021.6,14.1,1,0,6,11.2,25.9,0,19.3
"6670","Tropical","Otoño",0,33,13,13,67,49,1013,1009.8,30.7,1,7,4.8,8.1,33.4,0,8.1
